judul,BAB,Pasal,Content
PP_No_36_Tahun_2021_cleaned.txt,BAB VI: UPAH TERENDAH PADA USAHA MIKRO DAN USAHA,PASAL 36,"(1) Ketentuan Upah minimum  sebagaimana dimaksud  dalam Pasal 23 sampai dengan Pasal 35 dikecualikan  bagi usaha mikro dan usaha kecil.    (2) Upah pada usaha mikro dan usaha kecil ditetapkan  berdasarkan kesepakatan antara Pengusaha dengan  Pekerja/Buruh di Perusahaan dengan ketentuan:    a. paling  sedikit sebesar 50% (lima puluh persen)  dari rata -rata konsumsi masyarakat di tingkat  provinsi; dan    b. nilai Upah yang disepakati paling sedikit 25%  (dua puluh lima persen) di atas garis kemiskinan  di tingkat provinsi.   (3) Rata-rata konsumsi masyarakat dan gar is kemiskinan  sebagaimana dimaksud pada ayat (2) huruf a dan  huruf b menggunakan data yang bersumber dari  lembaga yang berwenang  di bidang statistik.          2021, No.46 -20-"
PP_No_36_Tahun_2021_cleaned.txt,BAB VI: UPAH TERENDAH PADA USAHA MIKRO DAN USAHA,PASAL 37,Usaha mikro dan usaha kecil sebagaimana dimaksud  dalam Pasal 36 ayat (1) harus memenuhi kri teria tertentu  yang ditetapkan sesuai  dengan  ketentuan peraturan  perundang -undangan .
PP_No_36_Tahun_2021_cleaned.txt,BAB VI: UPAH TERENDAH PADA USAHA MIKRO DAN USAHA,PASAL 38,Usaha mikro dan usaha kecil yang  dikecualikan dari  ketentuan Upah minimum wajib mempertimbangkan faktor  sebagai berikut:   a. mengandalkan sumber  daya tradisional; d an/atau   b. tidak bergerak pada  usaha berteknologi tinggi  dan  tidak padat modal.      BAB VII : PELINDUNGAN UPAH    Bagian Kesatu   Upah Kerja Lembur
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 39,"Upah kerja lembur wajib dibayar oleh Pengusaha yang  mempekerjakan Pekerja/Buruh melebihi waktu kerja , pada  istirahat mingguan , atau pada hari libur resmi sebagai  kompensasi kepada Pekerja/Buruh yang bersangkutan  sesuai dengan ketentuan peraturan perundang -undangan.      Bagian Kedua   Upah Pekerja/Buruh Tidak Masuk Bekerja dan/atau Tidak  Melakukan Pekerjaan Ka rena Alasan Tertentu"
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 40,"(1) Upah tidak dibayar apabila Pekerja/Buruh tidak  masuk bekerja dan/atau tidak melakukan pekerjaan.   (2) Ketentuan sebagaimana dimaksud pada ayat (1) tidak  berlaku dan Pengusaha wajib membayar Upah jika  Pekerja/Buruh:   2021, No.46 -21-  a. berhalangan;    b. melakukan kegiatan lain di luar pekerjaannya;   c. menjalankan hak waktu istirahat atau cutinya;  atau   d. bersedia melakukan pekerjaan yang telah  dijanjikan tetapi Pengusaha tidak  mempekerjakannya karena kesalahan Pengusaha  sendiri atau kendala yang seharusnya dapat  dihindari Pengusaha.   (3) Alasan Pekerja/Buruh tidak masuk bekerja dan/atau  tidak melakukan pekerjaan karena berhalangan  sebagaimana dimaksud pada ayat (2) huruf a meliputi:   a. Pekerja/Buruh sakit sehingga tidak dapat  melakukan pekerjaan;   b. Pekerja/Buruh pe rempuan yang sakit pada hari  pertama dan kedua masa haidnya sehingga tidak  dapat melakukan pekerjaan; atau   c. Pekerja/Buruh tidak masuk bekerja karena:   1. menikah;   2. menikahkan anaknya;   3. mengkhitankan anaknya;   4. membaptiskan anaknya;   5. istri melahirkan atau kegugu ran kandungan;   6. suami, istri, orang tua, mertua, anak,  dan/atau menantu meninggal dunia; atau   7. anggota keluarga selain sebagaimana  dimaksud pada angka 6 yang tinggal dalam 1  (satu) rumah meninggal dunia.   (4) Alasan Pekerja/Buruh tidak masuk bekerja dan/atau  tidak melakukan pekerjaan karena melakukan  kegiatan lain di luar pekerjaannya sebagaimana  dimaksud pada ayat (2) huruf b meliputi:   a. menjalankan kewajiban terhadap negara;   b. menjalankan kewajiban ibadah yang  diperintahkan agamanya;   c. melaksanakan tugas Serikat  Pekerja/Serikat  Buruh atas persetujuan Pengusaha dan dapat  2021, No.46 -22-  dibuktikan dengan adanya pemberitahuan  tertulis; atau   d. melaksanakan tugas pendidikan dan/atau  pelatihan dari Perusahaan.   (5) Alasan Pekerja/Buruh tidak masuk bekerja dan/atau  tidak melakukan pekerjaa n karena menjalankan hak  waktu istirahat atau cutinya sebagaimana dimaksud  pada ayat (2) huruf c apabila Pekerja/Buruh  melaksanakan:   a. hak istirahat mingguan;   b. cuti tahunan;   c. istirahat panjang;   d. istirahat sebelum dan sesudah melahirkan; atau   e. istirahat karena mengalami keguguran  kandungan."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 41,"(1) Upah yang dibayarkan kepada Pekerja/Buruh yang  tidak masuk bekerja dan/atau tidak melakukan  pekerjaan karena sakit sebagaimana  dimaksud dalam  Pasal 40 ayat (3) huruf a sebagai berikut:   a. untuk 4 (empat) bulan p ertama, dibayar  100%   (seratus persen) dari Upah;   b. untuk 4 (empat) bulan kedua, dibayar 75% (tujuh  puluh lima persen) dari Upah;   c. untuk 4 (empat) bulan ketiga, dibayar 50% (lima  puluh persen) dari Upah; dan   d. untuk bulan selanjutnya dibayar 25% (dua puluh  lima persen) dari Upah sebelum Pemutusan  Hubungan Kerja dilakukan oleh Pengusaha.   (2) Upah yang dibayarkan kepada Pekerja/Buruh  perempuan yang tidak masuk bekerja dan/atau tidak  melakukan pekerjaan karena sakit pada hari pertama  dan kedua masa haidnya sebagaima na dimaksud  dalam Pasal 40 ayat (3) huruf b disesuaikan dengan  jumlah hari menjalani masa sakit haidnya, paling  lama  2 (dua) hari.   2021, No.46 -23-  (3) Upah yang dibayarkan kepada Pekerja/Buruh yang  tidak masuk bekerja dan/atau tidak melakukan  pekerjaan sebagaimana dimaksud d alam Pasal 40 ayat  (3) huruf c sebagai berikut:   a. Pekerja/Buruh menikah, dibayar untuk selama 3  (tiga) hari;   b. menikahkan anaknya, dibayar untuk selama 2  (dua) hari;   c. mengkhitankan anaknya, dibayar untuk selama 2  (dua) hari;   d. membaptiskan anaknya, dibayar un tuk selama 2  (dua) hari;   e. istri melahirkan atau keguguran kandungan,  dibayar untuk selama 2 (dua) hari;   f. suami, istri, orang tua, mertua, anak, dan/atau  menantu meninggal dunia,  dibayar  untuk selama  2 (dua) hari; atau   g. anggota keluarga selain sebagaimana d imaksud  dalam huruf f yang tinggal dalam  1 (satu) rumah  meninggal dunia, dibayar untuk selama 1 (satu)  hari."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 42,"(1) Pekerja/Buruh yang menjalankan kewajiban terhadap  negara sebagaimana dimaksud dalam Pasal 40 ayat (4)  huruf a tidak melebihi 1 (satu) t ahun dan penghasilan  yang diberikan oleh negara kurang dari besarnya Upah  yang biasa  diterima  Pekerja/Buruh, Pengusaha wajib  membayar kekurangannya.   (2) Pekerja/Buruh yang menjalankan kewajiban terhadap  negara sebagaimana dimaksud dalam Pasal 40 ayat (4)  huru f a tidak melebihi 1 (satu) tahun dan penghasilan  yang diberikan oleh negara sama atau lebih besar dari  Upah yang biasa diterima Pekerja/Buruh, Pengusaha  tidak wajib membayar.   (3) Pekerja/Buruh yang menjalankan kewajiban terhadap  negara sebagaimana dimaksud p ada ayat (1) dan ayat  2021, No.46 -24-  (2) wajib memberitahukan secara tertulis kepada  Pengusaha."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 43,"Pengusaha wajib membayar Upah kepada Pekerja/Buruh  yang tidak masuk bekerja atau tidak melakukan  pekerjaannya karena menjalankan kewajiban ibadah yang  diperintahk an agamanya sebagaimana dimaksud dalam  Pasal 40 ayat (4)  huruf b, sebesar Upah yang diterima oleh  Pekerja/Buruh dengan ketentuan hanya sekali selama  Pekerja/Buruh bekerja di Perusahaan yang bersangkutan."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 44,"Pengusaha wajib membayar Upah kepada Pe kerja/Buruh  yang tidak masuk bekerja dan/atau tidak melakukan  pekerjaan karena melaksanakan  tugas Serikat  Pekerja/Serikat Buruh sebagaimana dimaksud dalam  Pasal 40 ayat (4) huruf c, sebesar Upah yang biasa  diterima oleh Pekerja/Buruh."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 45,"Pengusah a wajib membayar Upah kepada Pekerja/Buruh  yang tidak masuk bekerja dan/atau tidak melakukan  pekerjaan karena melaksanakan tugas pendidikan  dan/atau pelatihan dari Perusahaan sebagaimana  dimaksud dalam Pasal 40 ayat (4) huruf d, sebesar Upah  yang biasa dit erima oleh Pekerja/Buruh."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 46,"Pengusaha wajib membayar Upah kepada Pekerja/Buruh  yang tidak masuk bekerja dan/atau tidak melakukan  pekerjaan karena menjalankan hak waktu istirahat atau  cutinya sebagaimana dimaksud dalam Pasal 40 ayat (5),  sebesar Up ah yang biasa diterima oleh Pekerja/Buruh.          2021, No.46 -25-"
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 47,"Pelaksanaan ketentuan sebagaimana dimaksud dalam  Pasal 40 sampai dengan Pasal 46 diatur dalam Perjanjian  Kerja, Peraturan Perusahaan, atau Perjanjian Kerja  Bersama.     Bagian Ketiga   Peninjauan Upah"
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 48,"(1) Pengusaha melakukan peninjauan Upah secara  berkala dengan memperhatikan kemampuan  Perusahaan dan produktivitas.    (2) Peninjauan Upah sebagaimana dimaksud pada ayat (1)  diatur dalam Perjanjian Kerja, Peraturan Perusahaan,  atau Perjanjian Kerja Bers ama.      Bagian Keempat    Pembayaran Upah dalam Keadaan Kepailitan"
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 49,"(1) Perusahaan yang dinyatakan pailit atau dilikuidasi  berdasarkan ketentuan peraturan perundang - undangan, Upah dan hak lainnya yang belum diterima  oleh Pekerja/Buruh merupakan utang  yang  didahulukan pembayarannya.   (2) Upah Pekerja/Buruh sebagaimana dimaksud pada  ayat (1) didahulukan pembayarannya sebelum  pembayaran kepada semua kreditur.    (3) Hak lainnya dari Pekerja/Buruh sebagaimana  dimaksud pada ayat (1) didahulukan pembayarannya  atas se mua kreditur kecuali kepada para kreditur  pemegang hak jaminan kebendaan."
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 50,"Apabila Pekerja/Buruh jatuh pailit, Upah dan segala  pembayaran yang timbul dari Hubungan Kerja tidak  2021, No.46 -26-  termasuk dalam kepailitan kecuali ditetapkan lain oleh  hakim dengan k etentuan tidak melebihi 25% (dua puluh  lima persen) dari Upah dan segala pembayaran yang timbul  dari Hubungan Kerja yang harus dibayarkan.     Bagian Kelima   Penyitaan Upah Berdasarkan Perintah Pengadilan"
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 51,Apabila uang yang disediakan oleh Pengus aha untuk  membayar Upah disita oleh juru sita berdasarkan perintah  pengadilan maka penyitaan tersebut tidak boleh melebihi  20% (dua puluh persen) dari jumlah Upah yang harus  dibayarkan.     Bagian Keenam   Hak Pekerja/Buruh atas Keterangan Upah
PP_No_36_Tahun_2021_cleaned.txt,BAB VII: PELINDUNGAN UPAH,PASAL 52,(1) Pekerja/Buruh atau kuasa yang ditunjuk secara sah  berhak meminta keterangan mengenai Upah untuk  dirinya dalam hal keterangan terkait Upah tersebut  hanya dapat diperoleh melalui dokumen Perusahaan.   (2) Apabila permintaan keterangan sebagaimana  dimaksud pada aya t (1) tidak berhasil maka  Pekerja/Buruh atau kuasa yang ditunjuk berhak  meminta bantuan kepada Pengawas Ketenagakerjaan.   (3) Keterangan sebagaimana dimaksud pada ayat (1) dan  ayat (2) wajib dirahasiakan sesuai dengan ketentuan  peraturan perundang -undangan.     BAB VIII : BENTUK DAN CARA PEMBAYARAN UPAH
PP_No_36_Tahun_2021_cleaned.txt,BAB VIII: BENTUK DAN CARA PEMBAYARAN UPAH,PASAL 53,"(1) Upah wajib dibayarkan oleh Pengusaha kepada  Pekerja/Buruh yang bersangkutan.   2021, No.46 -27-  (2) Pengusaha wajib memberikan bukti pembayaran Upah  yang memuat rincian Upah yang diterima oleh  Pekerja/Buruh pada saat Upah d ibayarkan.   (3) Pembayaran Upah oleh Pengusaha dilakukan  berdasarkan Perjanjian Kerja, Peraturan Perusahaan,  atau Perjanjian Kerja Bersama.   (4) Upah sebagaimana dimaksud pada ayat (1) dapat  dibayarkan kepada pihak ketiga berdasarkan surat  kuasa dari Pekerja/Buruh  yang bersangkutan."
PP_No_36_Tahun_2021_cleaned.txt,BAB VIII: BENTUK DAN CARA PEMBAYARAN UPAH,PASAL 54,(1) Pembayaran Upah harus dilakukan dengan mata uang  rupiah Negara Kesatuan Republik Indonesia.   (2) Upah sebagaimana dimaksud pada ayat (1) harus  dibayarkan seluruhnya pada setiap periode dan per  tanggal pembayaran Upah.
PP_No_36_Tahun_2021_cleaned.txt,BAB VIII: BENTUK DAN CARA PEMBAYARAN UPAH,PASAL 55,"(1) Pengusaha wajib membayar Upah pada waktu yang  telah diperjanjikan antara Pengusaha dengan  Pekerja/Buruh.    (2) Dalam hal  hari atau tanggal  yang telah disepakati  jatuh pada hari libur , hari yang diliburkan, atau hari  istirahat mingguan, pelaksanaan pembayara n Upah  diatur dalam Perjanjian Kerja, Peraturan Perusahaan,  atau Perjanjian Kerja Bersama.   (3) Upah dapat dibayarkan dengan cara harian,  mingguan, atau bulanan.   (4) Jangka waktu pembayaran Upah oleh Pengusaha tidak  boleh lebih dari 1 (satu) bulan."
PP_No_36_Tahun_2021_cleaned.txt,BAB VIII: BENTUK DAN CARA PEMBAYARAN UPAH,PASAL 56,"(1) Pembayaran Upah dilakukan pada tempat yang diatur  dalam Perjanjian Kerja, Peraturan Perusahaan, atau  Perjanjian Kerja Bersama.   (2) Dalam hal tempat pembayaran Upah tidak diatur  dalam Perjanjian Kerja, Peraturan Perusahaan , atau  2021, No.46 -28-  Perjanjian Kerja Bersama  maka pemb ayaran Upah  dilakukan di tempat Pekerja/Buruh bekerja."
PP_No_36_Tahun_2021_cleaned.txt,BAB VIII: BENTUK DAN CARA PEMBAYARAN UPAH,PASAL 57,(1) Upah dapat dibayarkan secara langsung kepada  Pekerja/Buruh atau melalui bank.   (2) Dalam hal Upah dibayarkan melalui bank maka Upah  harus sudah dapat diuangkan oleh Pekerja/Buruh  pada tanggal pe mbayaran Upah yang disepakati kedua  belah pihak.      BAB IX : HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH   Bagian Kesatu   Umum
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 58,"(1)  Hal-hal yang dapat diperhitungkan dengan Upah  terdiri atas:   a. denda;   b. ganti rugi;    c. pemotongan Upah;   d. uang muka Up ah;   e. sewa rumah dan/atau sewa barang  milik  Perusahaan yang disewakan oleh Pengusaha  kepada Pekerja/Buruh;   f. utang atau cicilan utang Pekerja/Buruh;  dan/atau   g. kelebihan pembayaran Upah.   (2)  Hal-hal yang dapat diperhitungkan dengan Upah  sebagaimana dimaksud  pada ayat (1) dilaksanakan  sesuai dengan Perjanjian Kerja, Peraturan  Perusahaan, atau Perjanjian Kerja Bersama.         2021, No.46 -29-  Bagian Ke dua  Denda"
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 59,"(1)  Pengusaha atau Pekerja/Buruh yang melanggar  ketentuan dalam Perjanjian Kerja, Peraturan  Perusahaan, atau Perjanjian Kerja Bersama karena  kesengajaan atau kelalaiannya dikenakan denda  apabila diatur secara tegas dalam Perjanjian Kerja,  Peraturan Perusahaan, atau Perjanjian Kerja Bersama.    (2)  Dalam hal denda tidak diatur dalam  Perjanjian Kerja,  Peraturan Peru sahaan, atau Perjanjian Kerja Bersama  maka pengenaan denda mengacu pada ketentuan yang  berlaku dalam Peraturan Pemerintah ini."
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 60,"(1)  Denda kepada Pengusaha atau Pekerja/Buruh  sebagaimana dimaksud dalam Pasal 59 dipergunakan  hanya untuk kepentinga n Pekerja/Buruh.   (2) Jenis  pelanggaran yang dapat dikenakan denda,  besaran denda , dan penggunaan uang denda diatur  dalam Perjanjian Kerja, Peraturan Perusahaan, atau  Perjanjian Kerja Bersama."
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 61,"(1)  Pengusaha yang terlambat membayar dan/atau tidak   membayar Upah sebagaimana dimaksud dalam Pasal  55 ayat (1) dikenai denda, dengan ketentuan:    a. mulai dari hari keempat sampai hari kedelapan  terhitung tanggal seharusnya Upah dibayar,  dikenakan denda sebesar 5% (lima persen) untuk  setiap hari keterlambatan dari Upah yang  seharusnya dibayarkan;   b. sesudah hari kedelapan, apabila Upah masih  belum dibayar, dikenakan denda keterlambatan  sebagaimana dimaksud pada huruf a ditambah  1% (satu persen) untuk setiap hari keterlambatan  2021, No.46 -30-  dengan ketentuan 1 (satu) bulan tidak  boleh  melebihi 50% (lima puluh persen) dari Upah yang  seharusnya dibayarkan; dan   c. sesudah sebulan, apabila Upah masih belum  dibayar,  dikenakan denda keterlambatan  sebagaimana dimaksud pada huruf a dan huruf b  ditambah bunga sebesar suku bunga tertinggi  yang berlaku pada bank pemerintah.   (2)  Pengenaan denda sebagaimana dimaksud pada ayat  (1) tidak menghilangkan kewajiban Pengusaha  untuk  tetap membayar Upah kepada Pekerja/Buruh."
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 62,(1) Pengusaha yang terlambat membayar tunjangan hari  raya keagamaan ke pada Pekerja/Buruh dikenai denda  sebesar 5% (lima persen) dari total tunjangan hari raya  keagamaan yang harus dibayar sejak berakhirnya  batas waktu kewajiban Pengusaha untuk membayar.   (2) Pengenaan denda sebagaimana dimaksud pada ayat  (1) tidak menghilangkan kewajiban Pengusaha untuk  tetap membayar tunjangan hari raya keagamaan  kepada Pekerja/Buruh.      Bagian Ke tiga  Pemotongan Upah
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 63,"(1) Pemotongan Upah oleh Pengusaha dapat dilakukan  untuk pembayaran:   a. denda;    b. ganti rugi;    c. uang muka Upah;   d. sewa rumah da n/atau sewa barang milik  Perusahaan yang  disewakan  oleh Pengusaha  kepada Pekerja/Buruh;    e. utang atau cicilan utang Pekerja/Buruh;  dan/atau   2021, No.46 -31-  f. kelebihan pembayaran Upah.   (2) Pemotongan Upah sebagaimana dimaksud pada ayat  (1) huruf a, huruf b, dan huruf c dilakuka n sesuai  dengan Perjanjian Kerja, Peraturan Perusahaan, atau  Perjanjian Kerja Bersama.   (3) Pemotongan upah sebagaimana dimaksud pada ayat  (1) huruf d dan huruf e harus dilakukan berdasarkan  kesepakatan tertulis atau perjanjian tertulis.   (4) Pemotongan Upah sebag aimana dimaksud pada ayat  (1) huruf f dilakukan tanpa persetujuan  Pekerja/Buruh."
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 64,(1) Pemotongan Upah oleh Pengusaha untuk pihak ketiga  hanya dapat dilakukan berdasarkan surat kuasa dari  Pekerja/Buruh.   (2) Surat kuasa setiap saat dapat ditarik kembali .   (3) Surat kuasa dari Pekerja/Buruh dikecualikan untuk  semua kewajiban pembayaran oleh Pekerja/Buruh  terhadap negara atau iuran sebagai peserta pada  badan  yang menyelenggarakan jaminan sosial yang  ditetapkan sesuai dengan ketentuan peraturan  perundang -undang an.
PP_No_36_Tahun_2021_cleaned.txt,BAB IX: HAL-HAL YANG DAPAT DIPERHITUNGKAN DENGAN UPAH,PASAL 65,"Jumlah keseluruhan pemotongan Upah sebagaimana  dimaksud dalam Pasal 63 paling banyak 50%  (lima puluh  persen) dari setiap pembayaran Upah yang diterima  Pekerja/Buruh.                   2021, No.46 -32-  BAB X : UPAH SEBAGAI DASAR PERHITUNGAN ATAU PEMBAYARAN HAK DAN KEWAJ IBAN LAINNYA      Bagian Kesatu   Upah Sebagai Dasar Perhitungan Uang Pesangon dan Uang  Penghargaan Masa Kerja"
PP_No_36_Tahun_2021_cleaned.txt,BAB X: UPAH SEBAGAI DASAR PERHITUNGAN ATAU,PASAL 66,"(1) Komponen Upah yang digunakan sebagai dasar  perhitungan uang pesangon dan uang penghargaan  masa kerja terdiri atas:    a. Upah pokok; dan   b. tunjangan  tetap  yang diberikan  kepada   Pekerja/Buruh dan keluarganya .  (2) Dalam hal Pengusaha membayarkan Upah tanpa  tunjangan maka dasar perhitungan uang pesangon  dan uang penghargaan masa kerja, yaitu Upah tanpa  tunjangan.    (3) Dalam hal komponen Upah yang digunakan yaitu  Upah pokok dan tunjangan tidak tetap maka dasar  perhitungan uang pesangon dan uang penghargaan  masa kerja, yaitu Upah pokok."
PP_No_36_Tahun_2021_cleaned.txt,BAB X: UPAH SEBAGAI DASAR PERHITUNGAN ATAU,PASAL 67,"(1) Upah untuk pembayaran uang pesangon dan uang  penghargaan masa kerja sebagaimana dimaksud  dalam Pasal 66 diberikan dengan ketentuan:   a. dalam hal penghasilan Pekerja/Buruh dibayarkan  atas dasar perhitungan harian,  Upah sebulan  sama dengan 30 (tiga puluh) dikalikan Upah  sehari; atau   b. dalam hal Upah Pekerja/Buruh dibayarkan atas  dasar perhitungan satuan hasil, Upah sebulan   sama dengan penghasilan rata -rata dalam 12  (dua belas) bulan terakhir.     2021, No.46 -33-  (2) Dalam hal Upah sebulan sebagaimana dimaksud pada  ayat (1) huruf b lebih rendah dari Upah minimum,  Upah yang menjadi dasar perhitungan uang pesangon  dan uang penghargaan masa kerja yaitu U pah  minimum yang berlaku di wilayah tempat  Pekerja/Buruh bekerja.       Bagian Kedua   Upah Sebagai Dasar Perhitungan Pajak Penghasilan"
PP_No_36_Tahun_2021_cleaned.txt,BAB X: UPAH SEBAGAI DASAR PERHITUNGAN ATAU,PASAL 68,"(1) Upah untuk perhitungan pajak penghasilan yang  dibayarkan untuk pajak penghasilan dihitung dari  seluruh pen ghasilan yang diterima oleh  Pekerja/Buruh.   (2) Pajak penghasilan sebagaimana dimaksud pada ayat  (1) dapat dibebankan kepada Pengusaha atau  Pekerja/Buruh yang diatur dalam Perjanjian Kerja,  Peraturan Perusahaan, atau Perjanjian Kerja Bersama.   (3) Upah untuk perhi tungan pajak penghasilan  dilaksanakan sesuai dengan ketentuan peraturan  perundang -undangan.     BAB XI : DEWAN PENGUPAHAN"
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 69,"(1) Dewan pengupahan terdiri atas:    a. dewan pengupahan nasional; dan   b. dewan pengupahan provinsi.   (2) Dalam hal diperlukan, dapat  dibentuk d ewan  pengupahan kabupaten/kota."
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 70,"(1) Dewan pengupahan nasional  dibentuk oleh Presiden.    (2) Dewan pengupahan provinsi  dibentuk oleh gubernur.     2021, No.46 -34-  (3) Dewan pengupahan kabupaten/kota  dibentuk oleh  bupati/wali kota."
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 71,(1) Dewan pengupahan nasional  bertugas memberikan  saran dan pertimbangan kepada Pemerintah Pusat  dalam rangka:   a. perumusan kebijakan pengupahan; dan   b. penyusunan  dan pengembangan  sistem   pengupahan.   (2) Dewan pe ngupahan provinsi  bertugas memberikan  saran dan pertimbangan kepada gubernur dalam  rangka:    a. penetapan Upah minimum provinsi;    b. penetapan Upah minimum kabupaten/kota bagi  kabupaten/kota yang mengusulkan; dan    c. penyiapan bahan perumusan pengembangan  sistem pengupahan.   (3) Dewan pengupahan  kabupaten/kota  bertugas  memberikan saran dan pertimbangan kepad a  bupati/wali kota dalam rangka:    a. pengusulan Upah minimum kabupaten/kota; dan   b. penyiapan bahan perumusan pengembangan  sistem pengupahan.
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 72,"(1) Keanggotaan dewan pengupahan terdiri atas unsur  pemerintah, organisasi Pengusaha, Serikat  Pekerja/Serikat B uruh, akademisi, dan pakar.   (2) Keanggotaan dewan pengupahan dari unsur  pemerintah bersifat melekat pada jabatan  (ex officio ).   (3) Keanggotaan dewan pengupahan dari unsur  pemerintah, organisasi Pengusaha, dan Serikat  Pekerja/Serikat Buruh dengan komposisi  perban dingan 2:1:1  (dua banding satu banding satu) .   (4) Keanggotaan dewan pengupahan dari unsur akademisi  dan pakar jumlahnya disesuaikan dengan kebutuhan.   2021, No.46 -35-  (5) Susunan keanggotaan dewan pengupahan terdiri atas:    a. ketua, merangkap sebagai anggota dari unsur  pemerintah d i bidang ketenagakerjaan;    b. wakil ketua:   1. sebanyak 2 (dua) orang merangkap sebagai  anggota masing -masing  dari unsur Serikat   Pekerja/Serikat Buruh  dan organisasi  Pengusaha, untuk dewan pengupahan  nasional.   2. sebanyak 1 (satu) orang merangkap sebagai  anggota da ri unsur akademisi, untuk dewan  pengupahan provinsi  dan dewan  pengupahan kabupaten/kota.    c. sekretaris, merangkap sebagai anggota dari unsur  pemerintah yang mewakili kementerian  yang  menyelenggarakan urusan  pemerintah an di  bidang ketenagakerjaan atau dinas y ang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan .   (6) Keseluruhan anggota dewan pengupahan sebagaimana  dimaksud pada ayat (1) berjumlah gasal."
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 73,"(1) Untuk mendukung kelancaran pelaksanaan tugas  rutin  dewan pengupahan nasional , dewan p engupahan  provinsi,  dan dewan pengupahan kabupaten/kota   dibantu oleh sekretariat.   (2) Sekretariat dewan pengupahan nasional  dibentuk oleh  Menteri.   (3) Sekretariat dewan pengupahan provinsi  dibentuk oleh  gubernur.   (4) Sekretariat  dewan pengupahan kabupaten/kota  dibentuk oleh  bupati/wali kota."
PP_No_36_Tahun_2021_cleaned.txt,BAB XI: DEWAN PENGUPAHAN,PASAL 74,"(1) Anggota dewan pengupahan nasional  diangkat dan  diberhentikan oleh Presiden atas usul Menteri.   2021, No.46 -36-  (2) Anggota dewan pengupahan provinsi  diangkat dan  diberhentikan oleh gubernur atas usul kepala  dinas  yang menyelenggarakan u rusan  pemerintahan di  bidang ketenagakerjaan provinsi.   (3) Anggota dewan pengupahan kabupaten/kota  diangkat  dan diberhentikan oleh bupati/wali kota atas usul  kepala  dinas yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan  kabupaten/kota.   (4) Ketentuan lebih lanjut mengenai tata cara  pengangkatan dan pemberhentian dewan pengupahan  diatur dengan Peraturan Menteri."
